#Id	Organism	TaxonID	Full Taxonomy	Banfield_tree_name	CDS_GC	CDS_GC_nostartstop	Ribo_prot_GC_nostartstop	CDS_number	Intragenic_GC	Gene_density	Coding_density	Genome_length	Intragenic_length	CDS_length	tRNA_number	All_NC_wright	All_NC_novembre	All_NC_info	Ribo_NC_wright	Ribo_NC_novembre	Ribo_NC_info	Ribo_prot_number	Information_content_all(-20_-4)	Information_content_ribo(-20_-4)	Information_content_all_mean_random(-20_-4)	Information_content_ribo_mean_random(-20_-4)	Mean_binding_all	Mean_binding_ribo	Mean_binding_all_mean_random	Mean_binding_ribo_mean_random	Location_of_best_binding_all	Location_of_best_binding_ribo	ATG_start_percent	16s_copies	23s_copies	CDS_with_SD_utr_motif	Expected_CDS_with_SD_utr_motif	CDS_with_SD_utr_binding	Expected_CDS_with_SD_utr_binding	RP_information_percentile	RP_information_zscore	aSD_binding_score_ribosome	aSD_binding_score_all	Internal_SD_seqs	Mean_folding_init	Mean_folding_internal	Mean_folding_diff	Mean_folding_init_ribo	Mean_folding_internal_ribo	Mean_folding_diff_ribo
GCA_000014265	Trichodesmium erythraeum IMS101	203124	Bacteria; Cyanobacteria; Oscillatoriophycideae; Oscillatoriales; Trichodesmium.	Bacteria_Cyanobacteria_Oscillatoriales_Trichodesmium_erythraeum_IMS101	0.367665850754242	0.3683660771803284	0.39482247104986123	4394.0	0.3424847249487425	0.6170215950539012	0.574848118245578	7750108.0	2968124.0	4455135.0	37.0	45.98695302477522	54.57902202964466	60.13931592236956	45.538595159622005	49.88606607511934	59.33076691421013	52.0	2.9633555539149112	4.377798705711035	2.9114287504698186	3.9712827363750374	-1.7789619849761216	-3.3179999999999996	-0.7474560710220894	-0.9798512	16.0	16.0	0.8245334547109695	2.0	2.0	1271.0	478.152	996.0	267.754	93.73	1.558614909429401	2.722821259360926	2.908684445464185	1257.0	-4.910822293284605	-7.976238008222933	3.0654157149383283	-4.614	-8.22	3.6060000000000003
GCA_000146165	Shewanella oneidensis MR-1	211586	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Shewanellaceae; Shewanella.	Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Shewanellaceae_Shewanella_oneidensis_MR_1	0.4699516174787099	0.4713553941900014	0.46888003541389994	4065.0	0.3932905505205571	0.8666659557073699	0.820664005130175	4969811.0	662645.0	4078545.0	101.0	52.75598223351247	52.601002966637346	58.60267622189684	40.3381100427683	39.887904939991074	51.74450602707567	56.0	2.0939640463393436	3.9948301188551465	0.6188352569553558	1.418377972958691	-4.34537515375152	-5.9539285714285715	-1.3556655055350653	-1.6374985714285715	17.0	16.0	0.8806888068880688	9.0	9.0	2711.0	831.876	2358.0	596.716	99.91	3.557226207609342	1.3322385825324925	2.301793149616265	251.0	-7.2049653293709754	-11.779289252105004	4.574323922734027	-8.66851851851852	-13.47037037037037	4.801851851851852
GCA_000011085	Haloarcula marismortui ATCC 43049	272569	Archaea; Euryarchaeota; Halobacteria; Halobacteriales; Halobacteriaceae; Haloarcula.	Archaea_Euryarchaeota_Halobacteria_Halobacteriales_Halobacteriaceae_Haloarcula_marismortui_ATCC_43049	0.6315241971492711	0.6337913839487038	0.6411668228678538	3321.0	0.6216805044167135	0.8681831021582128	0.8520185836841849	3419774.0	450784.0	2913711.0	48.0	42.15784991753749	51.19012169031083	59.388372822365	36.44609963710944	45.28397447230963	56.47492613778373	58.0	0.616158533149834	2.123737208963461	0.10812658100893378	0.9823634043486671	-2.2803011141222638	-4.404035087719297	-1.6497783498946192	-1.8613891228070174	16.0	15.0	0.9081601927130383	3.0	3.0	882.0	646.926	992.0	669.792	99.97	3.907804201021347	3.4679726256163916	3.42630651910817	1161.0	-13.71215556225505	-18.019083509195056	4.306927946940006	-12.06607142857143	-18.662499999999998	6.596428571428571
GCA_000022565	Acidobacterium capsulatum ATCC 51196	240015	Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Acidobacterium.	Bacteria_FibrobacteresAcidobacteria_group_Acidobacteria_Acidobacteriia_Acidobacteriales_Acidobacteriaceae_Acidobacterium_capsulatum_ATCC_51196	0.6112505467146654	0.6129471784349579	0.6180317794750242	3281.0	0.5569997230965715	0.8785207769816803	0.8641755157539113	4127356.0	501388.0	3566760.0	44.0	42.955681536254595	49.813367296261724	58.3478331665897	37.229675255069694	43.94478996868326	55.27769778264053	54.0	0.5871936605311676	3.0374689919659668	0.21357926370708905	1.3482873127412864	-3.4770710149344604	-4.3744444444444435	-1.8543307772020805	-2.193303703703704	17.0	16.0	0.800365742151783	1.0	1.0	1844.0	816.06	1742.0	804.968	100.0	7.148510187214804	2.3712176544301546	3.1128412857694023	563.0	-12.229588289112536	-17.48438548337908	5.254797194266544	-9.81346153846154	-16.784615384615385	6.971153846153846
GCA_000013165	Neorickettsia sennetsu str. Miyayama	222891	Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Anaplasmataceae; Neorickettsia.	Bacteria_Proteobacteria_Alphaproteobacteria_Rickettsiales_Anaplasmataceae_Neorickettsia_sennetsu_Miyayama	0.41468228606143576	0.4154741307177068	0.4415792953622367	753.0	0.40868119093175626	0.8561348814792912	0.8469754576801559	859006.0	123581.0	727557.0	32.0	54.15350172719693	58.11366355173845	60.302017676141304	50.08687237408166	54.34868405051661	57.96418724848673	50.0	1.040727831781808	3.32008052319545	0.9403013773153843	2.5692913109406357	-1.7865026595744655	-3.0650000000000013	-1.2359549999999986	-1.6730224	16.0	17.0	0.8233731739707836	1.0	1.0	185.0	115.822	163.0	94.352	100.0	5.942333683096812	3.3753504689700504	3.155749331322113	199.0	-7.572340425531914	-10.104880319148938	2.5325398936170216	-7.1419999999999995	-11.417999999999997	4.276
GCA_000026025	Chlamydophila abortus S26/3	218497	Bacteria; Chlamydiae; Chlamydiales; Chlamydiaceae; Chlamydia/Chlamydophila group; Chlamydophila.	Bacteria_Chlamydiae_Verrucomicrobia_group_Chlamydiae_Chlamydiia_Chlamydiales_Chlamydiaceae_ChlamydiaChlamydophila_group_Chlamydophila_abortus_S263	0.40492023013590717	0.4058230216903213	0.40127157129881924	930.0	0.32795743504698727	0.9063638993094059	0.869676688713597	1144377.0	107155.0	995238.0	37.0	50.99993602828363	55.709361243548116	59.96016993418847	47.603226365135086	51.08831762157547	59.29067075291089	52.0	1.9229299629999308	4.8239479697058165	1.3887499011761868	3.0360760813487926	-2.9740752688172107	-4.508076923076923	-1.1271644516129014	-1.6961834615384617	17.0	16.0	0.8870967741935484	1.0	1.0	428.0	155.898	338.0	105.04	100.0	6.438227055986878	2.503481667558169	2.957323478122631	219.0	-6.454633620689655	-9.28967672413793	2.835043103448276	-5.921568627450982	-9.090196078431372	3.168627450980392
GCA_000196115	Rhodopirellula baltica SH 1	243090	Bacteria; Planctomycetes; Planctomycetia; Planctomycetales; Planctomycetaceae; Rhodopirellula.	Bacteria_Planctomycetes_Planctomycetia_Planctomycetales_Planctomycetaceae_Rhodopirellula_baltica_SH_1	0.5545767606958258	0.5559141801408324	0.5566618682021753	7324.0	0.5534513702518389	0.9492176697861726	0.9710630745513028	7145576.0	362869.0	6938805.0	72.0	51.44032265470568	53.02616456499496	58.2305468423873	43.80678761002819	45.50105074316915	54.64405366190443	53.0	0.17835342592621717	0.5782626160289506	0.07504670995480942	0.9047526223156528	-1.993421627525951	-1.9645283018867932	-1.451451783178607	-1.0747690566037735	16.0	17.0	0.4728290551611141	1.0	1.0	1758.0	1293.636	1556.0	1213.592	4.75	-1.5364637261847935	2.0284675296515373	2.741857366307659	561.0	-11.752523540489644	-14.747211357380849	2.994687816891207	-9.654716981132076	-15.237735849056607	5.583018867924527
GCA_000021865	Rhodobacter capsulatus SB 1003	272942	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Rhodobacter.	Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Rhodobacter_capsulatus_SB1003	0.6700062454065626	0.6721433452327871	0.634492325591802	3367.0	0.6180846026359403	0.8990558332027265	0.8817491397335835	3738958.0	377426.0	3296823.0	51.0	36.46785625901856	45.376265875601135	55.40850866531436	31.849815014128573	38.81720505417414	51.09698964292555	53.0	2.1598697774642774	4.022863839996644	1.1203813896358443	1.7294374420397158	-5.405438075438059	-6.565283018867925	-2.3679449896049953	-2.1886241509433964	17.0	16.0	0.8987228987228987	4.0	4.0	2294.0	996.728	2426.0	1182.322	99.72999999999999	3.0428949123480495	2.110281752608612	3.3613492837975034	839.0	-14.220964285714286	-21.41672619047619	7.1957619047619055	-12.231372549019607	-18.119607843137256	5.8882352941176475
GCA_000011985	Lactobacillus acidophilus NCFM	272621	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus.	Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactobacillus_acidophilus_NCFM	0.3521680020760276	0.35298498494334396	0.40617372577171573	1832.0	0.34407367959392765	0.9032033146732479	0.8737073376271595	1993560.0	192970.0	1741788.0	60.0	41.976154830972234	50.44893495473442	58.422798644403514	34.95611358393111	36.136541385886375	48.48157031780599	56.0	4.35211057093998	6.3644329914318805	2.9813513362818216	3.3461555272613785	-5.045556768558955	-8.014642857142857	-1.3618190720524035	-1.6402078571428573	16.0	15.0	0.8362445414847162	4.0	3.0	1377.0	438.422	1315.0	280.052	99.71	2.8292574337671628	1.474243069753257	1.970055211566521	69.0	-5.4024382022471915	-8.355224719101123	2.9527865168539327	-5.674509803921569	-9.741176470588234	4.066666666666666
GCA_000055945	Lawsonia intracellularis PHE/MN1-00	363253	Bacteria; Proteobacteria; Deltaproteobacteria; Desulfovibrionales; Desulfovibrionaceae; Lawsonia.	Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Lawsonia_intracellularis_PHEMN1_00	0.3468652230920019	0.3475678543732909	0.3654893201172693	1241.0	0.22814599745616546	0.858963830740406	0.8455542909361088	1457619.0	205577.0	1232496.0	43.0	40.710879136681626	50.02269902288866	58.88947946421773	38.08504320106802	44.34080825714111	56.67795943549346	53.0	3.3089961604381553	5.406152048866047	2.390122857779773	3.029062747551161	-4.003013698630132	-5.793018867924527	-1.004581112006444	-1.3571275471698114	17.0	17.0	0.9073327961321515	2.0	2.0	805.0	187.968	671.0	115.888	99.89	3.367387378065548	2.2563049468647742	2.6960996786629696	285.0	-6.3301291364003225	-7.646747376916868	1.3166182405165456	-6.738039215686274	-7.9686274509803905	1.2305882352941175
GCA_000015145	Hyperthermus butylicus DSM 5456	415426	Archaea; Crenarchaeota; Thermoprotei; Desulfurococcales; Pyrodictiaceae; Hyperthermus.	Archaea_Crenarchaeota_Thermoprotei_Desulfurococcales_Pyrodictiaceae_Hyperthermus_butylicus_DSM_5456	0.5398000988370274	0.5413995086124791	0.5347674923946111	1681.0	0.5078570787608143	0.8424197274051788	0.8241419705211788	1667163.0	262712.0	1373979.0	45.0	51.16094317519546	52.67014118101383	58.027061731679126	46.31951856739565	48.30276759033752	55.011230413311154	67.0	1.915159708362996	4.760876847057399	0.6451938718912245	2.1493723918234817	-4.683331350386682	-6.271969696969696	-2.5166534205829887	-3.33652	15.0	16.0	0.4211778703152885	1.0	1.0	711.0	503.064	1108.0	631.154	100.0	7.3923414129047895	4.230890194338939	4.201048730326311	1928.0	-15.14970238095238	-14.165416666666667	-0.9842857142857142	-14.674242424242424	-13.05909090909091	-1.615151515151515
GCA_000007665	Leifsonia xyli subsp. xyli str. CTCB07	281090	Bacteria; Actinobacteria; Micrococcales; Microbacteriaceae; Leifsonia.	Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Microbacteriaceae_Leifsonia_xyli_xyli_CTCB07	0.6836005341893951	0.6857301059958867	0.6631096883197724	2160.0	0.6344126063924367	0.847013224423584	0.7290483012261634	2584158.0	395342.0	1883976.0	44.0	36.145346507370405	49.58166330971363	59.31981006627112	31.25389962184515	41.63180281572784	54.36659021411247	54.0	1.293625246406419	3.871113693737061	0.9948473417689436	1.7382362961382973	-3.5595092592592605	-5.704339622641509	-2.191567018518523	-2.1622513207547174	17.0	16.0	0.5916666666666667	1.0	1.0	1084.0	550.828	1063.0	671.702	100.0	6.382137966790336	3.1223183957788074	3.6678256329274155	753.0	-16.119800464037123	-20.619907192575408	4.500106728538283	-12.04	-18.246	6.2059999999999995
GCA_000422095	Mannheimia haemolytica D174	1311760	Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Mannheimia.	Bacteria_Proteobacteria_Gammaproteobacteria_Pasteurellales_Pasteurellaceae_Mannheimia_haemolytica_D174	0.41924721173906215	0.4205843513933055	0.417178485017681	2592.0	0.3357398035129503	0.8946954723205268	0.8551728757409238	2702201.0	284554.0	2310849.0	65.0	49.7001805745063	50.910647556413046	57.8870561133498	36.035738598596375	37.363605514897735	49.30771917758267	56.0	3.4505234485793514	5.848745177763877	1.8476317897903574	2.6826872187198436	-4.39755401234566	-5.741071428571428	-1.0868279398148193	-1.2492453571428572	17.0	16.0	0.933641975308642	6.0	6.0	1777.0	442.292	1531.0	279.872	99.96000000000001	3.6566612111720813	1.282360890365452	2.330715868568758	135.0	-5.538823073945025	-9.96246225319396	4.423639179248935	-6.69622641509434	-10.133962264150943	3.4377358490566037
GCA_000043285	Candidatus Blochmannia floridanus	203907	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; ant endosymbionts; Candidatus Blochmannia.	Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_unclassified_Enterobacteriaceae_Candidatus_Blochmannia_floridanus	0.28896056648125223	0.289425685276565	0.3097307308733438	582.0	0.26944812909634425	0.846436219894353	0.8278523209322564	705557.0	108348.0	584097.0	36.0	37.17234801985353	51.61388572644338	59.555663967168314	36.232922937377396	48.27372816123881	57.37295163168718	51.0	4.933606695569281	5.837483495897667	4.927363406278993	5.471306224167212	-2.2032874354561085	-3.54764705882353	-0.7300261962134235	-1.0436411764705882	16.0	16.0	0.8814432989690721	1.0	1.0	211.0	61.588	164.0	32.844	71.91	0.5643934516410449	2.6825999358687573	2.74120117544591	207.0	-4.709982788296041	-6.307779690189328	1.5977969018932874	-4.786274509803921	-6.484313725490196	1.6980392156862745
GCA_000196135	Wolinella succinogenes DSM 1740	273121	Bacteria; Proteobacteria; Epsilonproteobacteria; Campylobacterales; Helicobacteraceae; Wolinella.	Bacteria_Proteobacteria_deltaepsilon_subdivisions_Epsilonproteobacteria_Campylobacterales_Helicobacteraceae_Wolinella_succinogenes_DSM_1740	0.4890839101854443	0.490405861146645	0.46344431464174457	2034.0	0.4828497140363108	0.9476742064723708	0.9348076508454739	2110355.0	110426.0	1972776.0	39.0	51.010632365001705	50.38202795038901	57.60730694020213	47.83676697933768	46.33450599510246	56.0885041858287	50.0	2.214908476450863	5.239784662241201	0.5467623605215823	2.7604616455606257	-4.9037924249877065	-5.404800000000002	-1.5266957697983312	-1.5159487999999999	17.0	17.0	0.7871189773844641	3.0	3.0	1618.0	490.652	1400.0	385.354	100.0	4.941346959114097	2.5295236758709256	3.8488901418474697	1192.0	-8.212405312346286	-12.208460403344812	3.9960550909985244	-5.202000000000001	-10.238000000000001	5.036
GCA_000007705	Chromobacterium violaceum ATCC 12472	243365	Bacteria; Proteobacteria; Betaproteobacteria; Neisseriales; Chromobacteriaceae; Chromobacterium.	Bacteria_Proteobacteria_Betaproteobacteria_Neisseriales_Neisseriaceae_Chromobacterium_group_Chromobacterium_violaceum_ATCC_12472	0.6630004915555758	0.6652245663759995	0.5919360937795425	4195.0	0.5386095566483899	0.8740814720021552	0.8576616264091533	4751080.0	598249.0	4074819.0	97.0	32.81880125724865	42.83849142510447	54.884057183940136	31.95229839888964	36.30731069434783	49.00649363371237	53.0	1.1947811862697997	3.2241264481781227	0.3576124057373759	0.9876076487469281	-4.321609058402854	-5.561698113207548	-1.8493990989273053	-1.6983422641509436	17.0	17.0	0.8855780691299165	8.0	8.0	2593.0	1006.444	2390.0	1031.636	99.98	4.184450288093135	1.7554333231842865	3.1320260338404755	1022.0	-11.90779632721202	-20.22439780586692	8.3166014786549	-9.032692307692306	-14.919230769230769	5.886538461538463
GCA_000012685	Myxococcus xanthus DK 1622	246197	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales; Cystobacterineae; Myxococcaceae; Myxococcus.	Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Myxococcales_Cystobacterineae_Myxococcaceae_Myxococcus_xanthus_DK_1622	0.6922025880590874	0.6939499461695773	0.6597061098221191	7146.0	0.6514171304657552	0.900085483617026	0.8967692050658206	9139763.0	913195.0	8196258.0	62.0	34.74856683678289	48.25946683195752	58.999277564941174	32.08818590553296	41.790287122586484	55.15700660456469	60.0	1.3560773958212577	2.55370732148916	1.2995674927365626	1.3949659113140216	-3.901588301147487	-5.278135593220338	-2.188537721802416	-2.214022711864407	17.0	17.0	0.7171844388469074	4.0	4.0	3854.0	1647.78	4016.0	2216.684	97.86	2.1115545632656825	3.276168692618959	4.146374456002084	4840.0	-16.67945665873127	-21.390813611539	4.711356952807729	-12.25	-18.996551724137934	6.746551724137931
GCA_000008085	Nanoarchaeum equitans Kin4-M	228908	Archaea; Nanoarchaeota; Nanoarchaeum.	Archaea_Nanoarchaeota_Nanoarchaeum_equitans_Kin4_M	0.3119793484488288	0.31237688445543965	0.35130434782608694	540.0	0.2844358858178523	0.9733562850769528	0.9280360980677755	490885.0	13079.0	455559.0	37.0	41.318163630773654	52.988401485626255	58.6022883744022	39.87918476347516	48.607399644937985	57.52345326533095	45.0	3.373464804290281	4.8778148236305015	3.656681454152906	4.550567710519522	-0.9142115027829285	-0.5113333333333333	-0.5751030426716133	-0.3508093333333333	10.0	17.0	0.7981481481481482	1.0	0.0	62.0	42.964	32.0	22.138	95.17999999999999	1.702955285007921	3.2402683276677426	2.825832645095263	80.0	-5.902918215613383	-6.369182156133829	0.4662639405204462	-6.362222222222223	-6.4511111111111115	0.08888888888888893
GCA_000196155	Photorhabdus luminescens subsp. laumondii TTO1	243265	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Photorhabdus.	Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Photorhabdus_luminescens_laumondii_TTO1	0.44146182740293416	0.44266371773192953	0.4736560577694571	4620.0	0.349759934647764	0.8337804252321195	0.7997963433560316	5688987.0	945621.0	4550031.0	84.0	53.641580637749	54.79569397234408	59.17394836085391	41.83115033414853	41.45159718481693	51.78214078313326	55.0	2.3061905902991118	4.000960111577223	1.0749710592287656	1.530026640754086	-4.343712121212107	-5.6890909090909085	-1.319162025974038	-1.6737854545454542	17.0	16.0	0.8924242424242425	7.0	7.0	3068.0	937.67	2753.0	667.392	99.33999999999999	2.6613322643997406	1.571456169513042	2.676387000455542	484.0	-7.065851386481802	-10.691724436741767	3.625873050259965	-8.238888888888889	-13.122222222222225	4.883333333333333
GCA_000011385	Gloeobacter violaceus PCC 7421	251221	Bacteria; Cyanobacteria; Gloeobacteria; Gloeobacterales; Gloeobacter.	Bacteria_Cyanobacteria_Gloeobacteria_Gloeobacterales_Gloeobacter_violaceus_PCC_7421	0.6286342175392917	0.6305087472525561	0.6352734176042969	4430.0	0.5404910899614078	0.8934176915784202	0.894251987381893	4659019.0	496569.0	4166337.0	43.0	42.203717510208186	50.522238941362524	58.53352049262562	36.90208991445096	46.199467889485874	56.12719469212843	54.0	0.44219220048869534	2.1020026853118368	0.1812592504938009	0.8802806908688728	-3.2142121896162625	-4.67111111111111	-1.760870523702043	-1.4844625925925927	16.0	16.0	0.7139954853273137	1.0	1.0	1919.0	945.222	1896.0	989.152	100.0	4.690288004754468	2.8935638434801585	3.506930363128522	1116.0	-12.662759872900589	-17.754857013163868	5.092097140263277	-10.046153846153848	-17.484615384615385	7.438461538461538
GCA_000013705	Methylobacillus flagellatus KT	265072	Bacteria; Proteobacteria; Betaproteobacteria; Methylophilales; Methylophilaceae; Methylobacillus.	Bacteria_Proteobacteria_Betaproteobacteria_Methylophilales_Methylophilaceae_Methylobacillus_flagellatus_KT	0.566773223565131	0.5685605103026115	0.5314161329482189	2715.0	0.47187343417455885	0.8976425172731638	0.8760858510989504	2971517.0	304157.0	2603304.0	45.0	47.50387198251998	50.9057164333889	58.47364257761773	45.400207014880955	45.07942455835483	54.18583891695178	55.0	0.8437448862350416	4.307678270252571	0.1288064319465954	1.3654962117476224	-3.504965009208101	-5.692727272727273	-1.4579144456721975	-1.562586909090909	17.0	17.0	0.878084714548803	2.0	2.0	1467.0	551.024	1270.0	459.332	100.0	10.014129582654201	2.02174992220954	3.039468333669032	624.0	-9.26281238481386	-15.446026538886844	6.183214154072982	-7.8301886792452855	-13.660377358490566	5.830188679245283
